x_dt,x_geo,base,ac_m_fb_n_imp,ac_m_google_n_imp,ac_m_linkedin_l_clk,ac_m_youtube_n_clk_alpha0_beta1,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_linkedin_l_clk_alpha1_beta1,ac_branch_prospect_visits,ac_gqv_n_actra_gix,ac_ec_psavert,ac_ec_is_bull,ac_trend,ac_s_index_weekly
2021-02-21,trn,773.0717143737892,34.80708260910207,31.755103117931718,18.231731686693717,14.812984477411318,13.505030060121388,68.36333647248271,18.430080673522912,0.0,167.0250954955524,5.724273815936016,24.55006789052433,21.781162398172434,91.94233692875989
2021-02-28,trn,773.0717143737892,30.58718525205106,15.512781538744507,14.008209367902348,14.984555265865406,10.719613327812068,60.64004058391148,14.172402408314337,0.0,149.31856169809137,4.400406692939316,21.152793392360955,19.802150689350544,76.62958540886737
2021-03-07,trn,773.0717143737892,23.05008523556418,30.35976797185605,18.36800306910938,12.773881598296532,16.99180443408552,48.72582809368502,18.56083160147005,11.694521265399922,136.62407139007917,5.703025948751995,18.188740289321746,21.329145199813286,94.55857952877811
2021-03-14,trn,773.0717143737892,21.587117439237236,42.74554057115424,16.49284203506026,17.494457975279488,24.304712316308663,64.3766275488029,16.68595806296424,38.896757906726464,111.61212043616787,7.809746717330766,27.722511182061282,24.035048698587932,123.16484473652956
2021-03-21,trn,773.0717143737892,28.680815037659983,40.32569765386969,17.780442339396142,14.618058354584564,19.60689613739383,47.525994066557836,17.97086829928251,23.420051638518558,86.403288687271,8.396347452792183,24.688841505372455,22.057666690112747,177.45331776339933
2021-03-28,trn,773.0717143737892,27.315178638569193,35.902672619659526,17.94907658830357,29.492822228566236,21.023414404072586,44.493902404473275,18.149784101546533,25.60605998668787,78.72341712854426,10.648279171634343,28.628613721396512,24.49931291252835,206.4957517202286
2021-04-04,trn,773.0717143737892,3.9401813344703664,0.4018521303548161,15.56193790685763,4.956642208515902,2.0756359800397677,37.993828347530595,15.747455002847182,12.757860999107164,62.756545200493235,10.768681955029045,24.37094581246566,24.79433076196185,156.8023879865377
2021-04-11,trn,773.0717143737892,17.690924521502485,9.696623754819823,7.685949188807249,14.967999189746186,3.7352683944793936,42.14275647531565,7.796567672568379,25.111918457821574,69.48380302993692,9.041169913276743,32.840619165839094,24.77735824414351,108.95732761795375
2021-04-18,trn,773.0717143737892,26.971719207906144,7.826837403225756,27.864938621389737,18.03267068685768,4.517641336641799,55.75653417232425,28.127142355361627,15.148988203841675,139.72240767221803,9.029675120099748,36.644338413301284,30.347267853749127,137.93812457929383
2021-04-25,trn,773.0717143737892,40.088402172763566,8.855960783354698,18.91232176738776,14.935188842549245,6.492150228698346,36.60135761798239,19.09405415155601,10.564815316945836,97.44158572396674,4.987077831069584,24.78908500856732,21.479886888139596,64.68639929322966
2021-05-02,trn,773.0717143737892,38.505857005536434,18.505220264234786,16.647711351587855,14.392812884539142,8.517943200641025,47.51493664589627,16.839412893072346,25.227168751757947,93.07026210120355,4.573369643673874,21.472068128575152,26.022485498353046,57.63903725713944
2021-05-09,trn,773.0717143737892,20.444825098986847,7.165090086905961,13.460461184704778,13.843371990245267,9.18820588118925,64.17422591418169,13.613748567066878,9.962024495767515,98.0073760955394,3.3905806156925085,18.066083683806585,20.850036188171273,59.762255823952756
