x_dt,x_geo,base,ac_m_google_n_imp_alpha0_beta0,ac_m_linkedin_l_clk_alpha1_beta0,ac_m_fb_n_imp_adstk_alpha1_beta0,ac_m_trade_desk_l_clk_adstk_alpha0_beta1,ac_m_youtube_n_clk_adstk_alpha0_beta0,ac_web_new_customer_logins,ac_gqv_n_actra_gix,ac_ec_is_bull,ac_ec_tbill_3m,ac_ec_psavert,ac_trend
2022-09-04,zur,724.1772540781145,66.07615442374254,19.952335630348152,0.0,123.25677964307143,5.446723039858028,-6.721573409223875,81.8000029606366,1.6913268621959758,0.0,-0.0,118.69167738086617
2022-09-11,zur,724.1772540781145,66.3080145382731,15.586473884993692,0.0,105.18106640766909,6.841102506880735,-7.063327188646404,54.72469186348132,0.6228345020688779,0.0,-0.0,119.96505775015078
2022-09-18,zur,724.1772540781145,54.3221919198226,13.765222002908324,0.0,91.87201498258447,6.430813823212241,-7.03771013539566,78.4571693332678,2.354211633548006,0.0,-0.0,98.98220082636223
2022-09-25,zur,724.1772540781145,70.2826888311953,26.716115547499943,0.0,124.15698101874275,15.016558801529996,-7.014585752310943,87.00754764880048,0.5587796201014813,0.0,-0.0,128.972589664827
2022-10-02,zur,724.1772540781145,73.55904261667132,29.6950470333726,0.0,128.8819491074852,30.24002305848284,-11.859480662299061,60.7090405134436,1.2743165722898198,0.0,-0.0,135.93547633629018
2022-10-09,zur,724.1772540781145,72.58037229723585,31.214932859924126,0.0,123.68956226503553,37.2631779122247,-1.3930589944881235,89.85200064922392,2.4693235282853436,0.0,-0.0,135.06486581950372
2022-10-16,zur,724.1772540781145,79.6117425223831,24.16785791361896,0.0,117.67952241358915,37.85046460216327,-7.869274157171753,82.13049564227062,1.51731024684415,0.0,-0.0,149.17836391620017
2022-10-23,zur,724.1772540781145,63.531741022832676,24.098731813285166,0.0,98.74653509259983,23.467831396006144,-6.889528831970181,78.6501068578342,1.8083491561526162,0.0,-0.0,119.86829295925541
2022-10-30,zur,724.1772540781145,71.17230999415064,30.03599999845532,0.0,140.22739818450444,24.160264765205945,-9.15242506735044,102.79367945596232,3.2214375975852896,0.0,-0.0,135.20386435119377
2022-11-06,zur,724.1772540781145,74.42633230689789,23.313475536511586,0.0,150.1444791618164,29.548337076637193,-6.713898868798001,92.13723606625715,4.614139909063527,0.0,-0.0,142.34723750816255
2022-11-13,zur,724.1772540781145,66.45140389587269,37.65078848331142,0.0,131.0774962054055,24.25193490359013,-8.22648276628983,95.9753070271337,2.5874686881595848,0.0,-0.0,127.95319558031213
2022-11-20,zur,724.1772540781145,64.08487470455611,41.72596220870827,0.0,174.49530976244583,23.222378253185212,-9.163515722256506,79.33486726462861,4.751874161741945,0.0,-0.0,124.22457119858235
2022-11-27,zur,724.1772540781145,65.53048166765788,42.667203676201396,0.0,227.20893689081302,30.297443822371072,-11.131070870933682,0.0,3.593191052558266,0.0,-0.0,127.87363627717441
2022-12-04,zur,724.1772540781145,74.6871379432016,47.954611932125935,0.0,250.54959856651726,38.344803425462636,-10.177813372487181,77.05008660280184,2.7135394734907288,0.0,0.0,146.7067556505512
2022-12-11,zur,724.1772540781145,71.52215555588029,33.09320034320751,0.0,219.05783831427044,36.71988338127537,-9.540600627039135,88.54196475634953,2.6765868243565523,0.0,0.0,141.41410635520498
2022-12-18,zur,724.1772540781145,72.95837768898244,40.32414438482911,0.0,195.78246801027004,37.45724803181241,-9.872214941971198,105.37328466188474,2.5999635072827565,0.0,0.0,145.19665019589104
2022-12-25,zur,724.1772540781145,79.8849143088049,51.17942074717916,0.0,189.90171250318548,41.01337151465818,-12.956025665247576,0.0,1.5033489448071795,0.0,0.0,160.0137044302068
